center,left,right,steering,throttle,brake,speed
IMG/center_2016_12_01_13_43_36_035.jpg, IMG/left_2016_12_01_13_43_36_035.jpg, IMG/right_2016_12_01_13_43_36_035.jpg, -0.05975719, 0.9855326, 0, 30.18649
IMG/center_2016_12_01_13_43_36_137.jpg, IMG/left_2016_12_01_13_43_36_137.jpg, IMG/right_2016_12_01_13_43_36_137.jpg, -0.06925154, 0.9855326, 0, 30.1863
IMG/center_2016_12_01_13_43_36_239.jpg, IMG/left_2016_12_01_13_43_36_239.jpg, IMG/right_2016_12_01_13_43_36_239.jpg, -0.08824026, 0.9855326, 0, 30.18603
IMG/center_2016_12_01_13_43_36_342.jpg, IMG/left_2016_12_01_13_43_36_342.jpg, IMG/right_2016_12_01_13_43_36_342.jpg, -0.1262177, 0.9855326, 0, 30.18508
IMG/center_2016_12_01_13_43_36_443.jpg, IMG/left_2016_12_01_13_43_36_443.jpg, IMG/right_2016_12_01_13_43_36_443.jpg, -0.1167233, 0.9855326, 0, 30.18612
IMG/center_2016_12_01_13_43_36_546.jpg, IMG/left_2016_12_01_13_43_36_546.jpg, IMG/right_2016_12_01_13_43_36_546.jpg, -0.1167233, 0.9855326, 0, 30.18623
IMG/center_2016_12_01_13_43_36_648.jpg, IMG/left_2016_12_01_13_43_36_648.jpg, IMG/right_2016_12_01_13_43_36_648.jpg, -0.1167233, 0.9855326, 0, 30.18632
IMG/center_2016_12_01_13_43_36_751.jpg, IMG/left_2016_12_01_13_43_36_751.jpg, IMG/right_2016_12_01_13_43_36_751.jpg, -0.1167233, 0.9855326, 0, 30.18632
IMG/center_2016_12_01_13_43_36_852.jpg, IMG/left_2016_12_01_13_43_36_852.jpg, IMG/right_2016_12_01_13_43_36_852.jpg, -0.08824026, 0.9855326, 0, 30.18695
IMG/center_2016_12_01_13_43_36_954.jpg, IMG/left_2016_12_01_13_43_36_954.jpg, IMG/right_2016_12_01_13_43_36_954.jpg, -0.02177976, 0.9855326, 0, 30.18672
IMG/center_2016_12_01_13_43_37_055.jpg, IMG/left_2016_12_01_13_43_37_055.jpg, IMG/right_2016_12_01_13_43_37_055.jpg, 0, 0.9855326, 0, 30.18657
IMG/center_2016_12_01_13_43_37_155.jpg, IMG/left_2016_12_01_13_43_37_155.jpg, IMG/right_2016_12_01_13_43_37_155.jpg, 0, 0.9855326, 0, 30.18664
IMG/center_2016_12_01_13_43_37_256.jpg, IMG/left_2016_12_01_13_43_37_256.jpg, IMG/right_2016_12_01_13_43_37_256.jpg, 0, 0.9855326, 0, 30.18663
IMG/center_2016_12_01_13_43_37_357.jpg, IMG/left_2016_12_01_13_43_37_357.jpg, IMG/right_2016_12_01_13_43_37_357.jpg, 0, 0.9855326, 0, 30.18663
IMG/center_2016_12_01_13_43_37_458.jpg, IMG/left_2016_12_01_13_43_37_458.jpg, IMG/right_2016_12_01_13_43_37_458.jpg, 0, 0.9855326, 0, 30.18653
IMG/center_2016_12_01_13_43_37_561.jpg, IMG/left_2016_12_01_13_43_37_561.jpg, IMG/right_2016_12_01_13_43_37_561.jpg, 0, 0.9855326, 0, 30.18665
IMG/center_2016_12_01_13_43_37_662.jpg, IMG/left_2016_12_01_13_43_37_662.jpg, IMG/right_2016_12_01_13_43_37_662.jpg, 0, 0.9855326, 0, 30.18672
IMG/center_2016_12_01_13_43_37_765.jpg, IMG/left_2016_12_01_13_43_37_765.jpg, IMG/right_2016_12_01_13_43_37_765.jpg, 0, 0.9855326, 0, 30.18661
IMG/center_2016_12_01_13_43_37_868.jpg, IMG/left_2016_12_01_13_43_37_868.jpg, IMG/right_2016_12_01_13_43_37_868.jpg, 0, 0.9855326, 0, 30.18687
IMG/center_2016_12_01_13_43_37_971.jpg, IMG/left_2016_12_01_13_43_37_971.jpg, IMG/right_2016_12_01_13_43_37_971.jpg, 0, 0.9855326, 0, 30.18648
IMG/center_2016_12_01_13_43_38_072.jpg, IMG/left_2016_12_01_13_43_38_072.jpg, IMG/right_2016_12_01_13_43_38_072.jpg, 0.0904655, 0.9855326, 0, 30.18465
IMG/center_2016_12_01_13_43_38_174.jpg, IMG/left_2016_12_01_13_43_38_174.jpg, IMG/right_2016_12_01_13_43_38_174.jpg, 0.2722676, 0.9855326, 0, 30.17204
IMG/center_2016_12_01_13_43_38_276.jpg, IMG/left_2016_12_01_13_43_38_276.jpg, IMG/right_2016_12_01_13_43_38_276.jpg, 0.2722676, 0.9855326, 0, 30.17982
IMG/center_2016_12_01_13_43_38_377.jpg, IMG/left_2016_12_01_13_43_38_377.jpg, IMG/right_2016_12_01_13_43_38_377.jpg, 0.1383082, 0.9855326, 0, 30.18793
IMG/center_2016_12_01_13_43_38_480.jpg, IMG/left_2016_12_01_13_43_38_480.jpg, IMG/right_2016_12_01_13_43_38_480.jpg, 0, 0.9855326, 0, 30.18533
IMG/center_2016_12_01_13_43_38_581.jpg, IMG/left_2016_12_01_13_43_38_581.jpg, IMG/right_2016_12_01_13_43_38_581.jpg, -0.05026283, 0.9855326, 0, 30.18502
IMG/center_2016_12_01_13_43_38_682.jpg, IMG/left_2016_12_01_13_43_38_682.jpg, IMG/right_2016_12_01_13_43_38_682.jpg, -0.1547008, 0.9855326, 0, 30.18072
IMG/center_2016_12_01_13_43_38_782.jpg, IMG/left_2016_12_01_13_43_38_782.jpg, IMG/right_2016_12_01_13_43_38_782.jpg, -0.2211613, 0.9855326, 0, 30.1798
IMG/center_2016_12_01_13_43_38_883.jpg, IMG/left_2016_12_01_13_43_38_883.jpg, IMG/right_2016_12_01_13_43_38_883.jpg, -0.2211613, 0.9855326, 0, 30.18303
IMG/center_2016_12_01_13_43_38_984.jpg, IMG/left_2016_12_01_13_43_38_984.jpg, IMG/right_2016_12_01_13_43_38_984.jpg, -0.2116669, 0.9855326, 0, 30.18489
IMG/center_2016_12_01_13_43_39_086.jpg, IMG/left_2016_12_01_13_43_39_086.jpg, IMG/right_2016_12_01_13_43_39_086.jpg, -0.1452064, 0.9855326, 0, 30.18769
IMG/center_2016_12_01_13_43_39_187.jpg, IMG/left_2016_12_01_13_43_39_187.jpg, IMG/right_2016_12_01_13_43_39_187.jpg, 0, 0.9855326, 0, 30.18473
IMG/center_2016_12_01_13_43_39_289.jpg, IMG/left_2016_12_01_13_43_39_289.jpg, IMG/right_2016_12_01_13_43_39_289.jpg, 0.004348711, 0.9855326, 0, 30.18653
IMG/center_2016_12_01_13_43_39_389.jpg, IMG/left_2016_12_01_13_43_39_389.jpg, IMG/right_2016_12_01_13_43_39_389.jpg, 0.1287396, 0.9855326, 0, 30.18199
IMG/center_2016_12_01_13_43_39_491.jpg, IMG/left_2016_12_01_13_43_39_491.jpg, IMG/right_2016_12_01_13_43_39_491.jpg, 0.1383082, 0.9855326, 0, 30.18402
IMG/center_2016_12_01_13_43_39_593.jpg, IMG/left_2016_12_01_13_43_39_593.jpg, IMG/right_2016_12_01_13_43_39_593.jpg, 0.1383082, 0.9855326, 0, 30.18522
IMG/center_2016_12_01_13_43_39_694.jpg, IMG/left_2016_12_01_13_43_39_694.jpg, IMG/right_2016_12_01_13_43_39_694.jpg, 0.1383082, 0.9855326, 0, 30.18575
IMG/center_2016_12_01_13_43_39_794.jpg, IMG/left_2016_12_01_13_43_39_794.jpg, IMG/right_2016_12_01_13_43_39_794.jpg, 0.0904655, 0.9855326, 0, 30.18703
IMG/center_2016_12_01_13_43_39_894.jpg, IMG/left_2016_12_01_13_43_39_894.jpg, IMG/right_2016_12_01_13_43_39_894.jpg, 0, 0.9855326, 0, 30.1859
IMG/center_2016_12_01_13_43_39_994.jpg, IMG/left_2016_12_01_13_43_39_994.jpg, IMG/right_2016_12_01_13_43_39_994.jpg, 0, 0.9855326, 0, 30.18652
IMG/center_2016_12_01_13_43_40_097.jpg, IMG/left_2016_12_01_13_43_40_097.jpg, IMG/right_2016_12_01_13_43_40_097.jpg, 0, 0.9855326, 0, 30.18663
IMG/center_2016_12_01_13_43_40_197.jpg, IMG/left_2016_12_01_13_43_40_197.jpg, IMG/right_2016_12_01_13_43_40_197.jpg, 0, 0.9855326, 0, 30.18661
IMG/center_2016_12_01_13_43_40_299.jpg, IMG/left_2016_12_01_13_43_40_299.jpg, IMG/right_2016_12_01_13_43_40_299.jpg, 0, 0.9855326, 0, 30.18664
IMG/center_2016_12_01_13_43_40_400.jpg, IMG/left_2016_12_01_13_43_40_400.jpg, IMG/right_2016_12_01_13_43_40_400.jpg, 0, 0.9855326, 0, 30.18662
IMG/center_2016_12_01_13_43_40_501.jpg, IMG/left_2016_12_01_13_43_40_501.jpg, IMG/right_2016_12_01_13_43_40_501.jpg, 0, 0.9855326, 0, 30.18661
IMG/center_2016_12_01_13_43_40_601.jpg, IMG/left_2016_12_01_13_43_40_601.jpg, IMG/right_2016_12_01_13_43_40_601.jpg, 0, 0.9855326, 0, 30.18662
IMG/center_2016_12_01_13_43_40_702.jpg, IMG/left_2016_12_01_13_43_40_702.jpg, IMG/right_2016_12_01_13_43_40_702.jpg, 0, 0.9855326, 0, 30.18662
IMG/center_2016_12_01_13_43_40_804.jpg, IMG/left_2016_12_01_13_43_40_804.jpg, IMG/right_2016_12_01_13_43_40_804.jpg, 0, 0.9855326, 0, 30.18667
IMG/center_2016_12_01_13_43_40_905.jpg, IMG/left_2016_12_01_13_43_40_905.jpg, IMG/right_2016_12_01_13_43_40_905.jpg, 0, 0.9855326, 0, 30.18661
IMG/center_2016_12_01_13_43_41_006.jpg, IMG/left_2016_12_01_13_43_41_006.jpg, IMG/right_2016_12_01_13_43_41_006.jpg, 0, 0.9855326, 0, 30.18662
IMG/center_2016_12_01_13_43_41_106.jpg, IMG/left_2016_12_01_13_43_41_106.jpg, IMG/right_2016_12_01_13_43_41_106.jpg, 0, 0.9855326, 0, 30.18664
IMG/center_2016_12_01_13_43_41_208.jpg, IMG/left_2016_12_01_13_43_41_208.jpg, IMG/right_2016_12_01_13_43_41_208.jpg, 0, 0.9855326, 0, 30.18663
IMG/center_2016_12_01_13_43_41_310.jpg, IMG/left_2016_12_01_13_43_41_310.jpg, IMG/right_2016_12_01_13_43_41_310.jpg, 0.1287396, 0.9855326, 0, 30.18226
IMG/center_2016_12_01_13_43_41_411.jpg, IMG/left_2016_12_01_13_43_41_411.jpg, IMG/right_2016_12_01_13_43_41_411.jpg, 0.1957194, 0.9855326, 0, 30.18052
IMG/center_2016_12_01_13_43_41_512.jpg, IMG/left_2016_12_01_13_43_41_512.jpg, IMG/right_2016_12_01_13_43_41_512.jpg, 0.1861508, 0.9855326, 0, 30.18389
IMG/center_2016_12_01_13_43_41_613.jpg, IMG/left_2016_12_01_13_43_41_613.jpg, IMG/right_2016_12_01_13_43_41_613.jpg, 0.1574452, 0.9855326, 0, 30.18617
IMG/center_2016_12_01_13_43_41_713.jpg, IMG/left_2016_12_01_13_43_41_713.jpg, IMG/right_2016_12_01_13_43_41_713.jpg, 0.01391724, 0.9855326, 0, 30.18631
IMG/center_2016_12_01_13_43_41_816.jpg, IMG/left_2016_12_01_13_43_41_816.jpg, IMG/right_2016_12_01_13_43_41_816.jpg, 0.01391724, 0.9855326, 0, 30.18672
IMG/center_2016_12_01_13_43_41_916.jpg, IMG/left_2016_12_01_13_43_41_916.jpg, IMG/right_2016_12_01_13_43_41_916.jpg, 0.1670138, 0.9855326, 0, 30.18157
IMG/center_2016_12_01_13_43_42_018.jpg, IMG/left_2016_12_01_13_43_42_018.jpg, IMG/right_2016_12_01_13_43_42_018.jpg, 0.2148564, 0.9855326, 0, 30.18078
IMG/center_2016_12_01_13_43_42_119.jpg, IMG/left_2016_12_01_13_43_42_119.jpg, IMG/right_2016_12_01_13_43_42_119.jpg, 0.3105417, 0.9855326, 0, 30.17534
IMG/center_2016_12_01_13_43_42_220.jpg, IMG/left_2016_12_01_13_43_42_220.jpg, IMG/right_2016_12_01_13_43_42_220.jpg, 0.3488158, 0.9855326, 0, 30.17714
IMG/center_2016_12_01_13_43_42_320.jpg, IMG/left_2016_12_01_13_43_42_320.jpg, IMG/right_2016_12_01_13_43_42_320.jpg, 0.3488158, 0.9855326, 0, 30.18123
IMG/center_2016_12_01_13_43_42_421.jpg, IMG/left_2016_12_01_13_43_42_421.jpg, IMG/right_2016_12_01_13_43_42_421.jpg, 0.3392473, 0.9855326, 0, 30.18354
IMG/center_2016_12_01_13_43_42_521.jpg, IMG/left_2016_12_01_13_43_42_521.jpg, IMG/right_2016_12_01_13_43_42_521.jpg, 0.05219137, 0.9855326, 0, 30.18701
IMG/center_2016_12_01_13_43_42_622.jpg, IMG/left_2016_12_01_13_43_42_622.jpg, IMG/right_2016_12_01_13_43_42_622.jpg, 0, 0.9855326, 0, 30.18556
IMG/center_2016_12_01_13_43_42_722.jpg, IMG/left_2016_12_01_13_43_42_722.jpg, IMG/right_2016_12_01_13_43_42_722.jpg, 0, 0.9855326, 0, 30.18612
IMG/center_2016_12_01_13_43_42_823.jpg, IMG/left_2016_12_01_13_43_42_823.jpg, IMG/right_2016_12_01_13_43_42_823.jpg, 0, 0.9855326, 0, 30.18662
IMG/center_2016_12_01_13_43_42_925.jpg, IMG/left_2016_12_01_13_43_42_925.jpg, IMG/right_2016_12_01_13_43_42_925.jpg, 0, 0.9855326, 0, 30.18661
IMG/center_2016_12_01_13_43_43_027.jpg, IMG/left_2016_12_01_13_43_43_027.jpg, IMG/right_2016_12_01_13_43_43_027.jpg, 0, 0.9855326, 0, 30.18661
IMG/center_2016_12_01_13_43_43_128.jpg, IMG/left_2016_12_01_13_43_43_128.jpg, IMG/right_2016_12_01_13_43_43_128.jpg, 0.38709, 0.9855326, 0, 30.15143
IMG/center_2016_12_01_13_43_43_228.jpg, IMG/left_2016_12_01_13_43_43_228.jpg, IMG/right_2016_12_01_13_43_43_228.jpg, 0.4636382, 0.9855326, 0, 30.15918
IMG/center_2016_12_01_13_43_43_328.jpg, IMG/left_2016_12_01_13_43_43_328.jpg, IMG/right_2016_12_01_13_43_43_328.jpg, 0.4636382, 0.9855326, 0, 30.17224
IMG/center_2016_12_01_13_43_43_430.jpg, IMG/left_2016_12_01_13_43_43_430.jpg, IMG/right_2016_12_01_13_43_43_430.jpg, 0.4636382, 0.9855326, 0, 30.17769
IMG/center_2016_12_01_13_43_43_532.jpg, IMG/left_2016_12_01_13_43_43_532.jpg, IMG/right_2016_12_01_13_43_43_532.jpg, 0.4636382, 0.9855326, 0, 30.181
IMG/center_2016_12_01_13_43_43_634.jpg, IMG/left_2016_12_01_13_43_43_634.jpg, IMG/right_2016_12_01_13_43_43_634.jpg, 0.4636382, 0.9855326, 0, 30.18123
IMG/center_2016_12_01_13_43_43_736.jpg, IMG/left_2016_12_01_13_43_43_736.jpg, IMG/right_2016_12_01_13_43_43_736.jpg, 0.406227, 0.9855326, 0, 30.18734
IMG/center_2016_12_01_13_43_43_837.jpg, IMG/left_2016_12_01_13_43_43_837.jpg, IMG/right_2016_12_01_13_43_43_837.jpg, 0, 0.9855326, 0, 30.17835
IMG/center_2016_12_01_13_43_43_938.jpg, IMG/left_2016_12_01_13_43_43_938.jpg, IMG/right_2016_12_01_13_43_43_938.jpg, 0, 0.9855326, 0, 30.18567
IMG/center_2016_12_01_13_43_44_041.jpg, IMG/left_2016_12_01_13_43_44_041.jpg, IMG/right_2016_12_01_13_43_44_041.jpg, 0, 0.9855326, 0, 30.18661
IMG/center_2016_12_01_13_43_44_141.jpg, IMG/left_2016_12_01_13_43_44_141.jpg, IMG/right_2016_12_01_13_43_44_141.jpg, 0, 0.9855326, 0, 30.18663
IMG/center_2016_12_01_13_43_44_243.jpg, IMG/left_2016_12_01_13_43_44_243.jpg, IMG/right_2016_12_01_13_43_44_243.jpg, 0.1287396, 0.9855326, 0, 30.18299
IMG/center_2016_12_01_13_43_44_346.jpg, IMG/left_2016_12_01_13_43_44_346.jpg, IMG/right_2016_12_01_13_43_44_346.jpg, 0.1287396, 0.9855326, 0, 30.18475
IMG/center_2016_12_01_13_43_44_449.jpg, IMG/left_2016_12_01_13_43_44_449.jpg, IMG/right_2016_12_01_13_43_44_449.jpg, 0.1478767, 0.9855326, 0, 30.18449
IMG/center_2016_12_01_13_43_44_551.jpg, IMG/left_2016_12_01_13_43_44_551.jpg, IMG/right_2016_12_01_13_43_44_551.jpg, 0.2148564, 0.9855326, 0, 30.18102
IMG/center_2016_12_01_13_43_44_653.jpg, IMG/left_2016_12_01_13_43_44_653.jpg, IMG/right_2016_12_01_13_43_44_653.jpg, 0.2531306, 0.9855326, 0, 30.18141
IMG/center_2016_12_01_13_43_44_755.jpg, IMG/left_2016_12_01_13_43_44_755.jpg, IMG/right_2016_12_01_13_43_44_755.jpg, 0.2531306, 0.9855326, 0, 30.18323
IMG/center_2016_12_01_13_43_44_857.jpg, IMG/left_2016_12_01_13_43_44_857.jpg, IMG/right_2016_12_01_13_43_44_857.jpg, 0.3488158, 0.9855326, 0, 30.17682
IMG/center_2016_12_01_13_43_44_959.jpg, IMG/left_2016_12_01_13_43_44_959.jpg, IMG/right_2016_12_01_13_43_44_959.jpg, 0.1478767, 0.9855326, 0, 30.19062
IMG/center_2016_12_01_13_43_45_060.jpg, IMG/left_2016_12_01_13_43_45_060.jpg, IMG/right_2016_12_01_13_43_45_060.jpg, 0, 0.9855326, 0, 30.18505
IMG/center_2016_12_01_13_43_45_170.jpg, IMG/left_2016_12_01_13_43_45_170.jpg, IMG/right_2016_12_01_13_43_45_170.jpg, 0, 0.9855326, 0, 30.18569
IMG/center_2016_12_01_13_43_45_272.jpg, IMG/left_2016_12_01_13_43_45_272.jpg, IMG/right_2016_12_01_13_43_45_272.jpg, 0, 0.9855326, 0, 30.18691
IMG/center_2016_12_01_13_43_45_375.jpg, IMG/left_2016_12_01_13_43_45_375.jpg, IMG/right_2016_12_01_13_43_45_375.jpg, 0, 0.9855326, 0, 30.1866
IMG/center_2016_12_01_13_43_45_477.jpg, IMG/left_2016_12_01_13_43_45_477.jpg, IMG/right_2016_12_01_13_43_45_477.jpg, 0, 0.9855326, 0, 30.18661
IMG/center_2016_12_01_13_43_45_579.jpg, IMG/left_2016_12_01_13_43_45_579.jpg, IMG/right_2016_12_01_13_43_45_579.jpg, 0, 0.9855326, 0, 30.18666
IMG/center_2016_12_01_13_43_45_682.jpg, IMG/left_2016_12_01_13_43_45_682.jpg, IMG/right_2016_12_01_13_43_45_682.jpg, 0, 0.9855326, 0, 30.18664
IMG/center_2016_12_01_13_43_45_782.jpg, IMG/left_2016_12_01_13_43_45_782.jpg, IMG/right_2016_12_01_13_43_45_782.jpg, 0, 0.9855326, 0, 30.18665
IMG/center_2016_12_01_13_43_45_883.jpg, IMG/left_2016_12_01_13_43_45_883.jpg, IMG/right_2016_12_01_13_43_45_883.jpg, 0, 0.9855326, 0, 30.18666
IMG/center_2016_12_01_13_43_45_985.jpg, IMG/left_2016_12_01_13_43_45_985.jpg, IMG/right_2016_12_01_13_43_45_985.jpg, 0, 0.9855326, 0, 30.18665
IMG/center_2016_12_01_13_43_46_088.jpg, IMG/left_2016_12_01_13_43_46_088.jpg, IMG/right_2016_12_01_13_43_46_088.jpg, 0, 0.9855326, 0, 30.18662
IMG/center_2016_12_01_13_43_46_188.jpg, IMG/left_2016_12_01_13_43_46_188.jpg, IMG/right_2016_12_01_13_43_46_188.jpg, 0, 0.9855326, 0, 30.18665
IMG/center_2016_12_01_13_43_46_290.jpg, IMG/left_2016_12_01_13_43_46_290.jpg, IMG/right_2016_12_01_13_43_46_290.jpg, 0, 0.9855326, 0, 30.18675
IMG/center_2016_12_01_13_43_46_390.jpg, IMG/left_2016_12_01_13_43_46_390.jpg, IMG/right_2016_12_01_13_43_46_390.jpg, 0, 0.9855326, 0, 30.18666
IMG/center_2016_12_01_13_43_46_492.jpg, IMG/left_2016_12_01_13_43_46_492.jpg, IMG/right_2016_12_01_13_43_46_492.jpg, 0, 0.9855326, 0, 30.18664
IMG/center_2016_12_01_13_43_46_594.jpg, IMG/left_2016_12_01_13_43_46_594.jpg, IMG/right_2016_12_01_13_43_46_594.jpg, 0, 0.9855326, 0, 30.18663
IMG/center_2016_12_01_13_43_46_697.jpg, IMG/left_2016_12_01_13_43_46_697.jpg, IMG/right_2016_12_01_13_43_46_697.jpg, 0, 0.9855326, 0, 30.18668
IMG/center_2016_12_01_13_43_46_798.jpg, IMG/left_2016_12_01_13_43_46_798.jpg, IMG/right_2016_12_01_13_43_46_798.jpg, 0, 0.9855326, 0, 30.18669
IMG/center_2016_12_01_13_43_46_901.jpg, IMG/left_2016_12_01_13_43_46_901.jpg, IMG/right_2016_12_01_13_43_46_901.jpg, 0, 0.9855326, 0, 30.18665
IMG/center_2016_12_01_13_43_47_004.jpg, IMG/left_2016_12_01_13_43_47_004.jpg, IMG/right_2016_12_01_13_43_47_004.jpg, 0, 0.9855326, 0, 30.18662
IMG/center_2016_12_01_13_43_47_104.jpg, IMG/left_2016_12_01_13_43_47_104.jpg, IMG/right_2016_12_01_13_43_47_104.jpg, 0, 0.9855326, 0, 30.18663
IMG/center_2016_12_01_13_43_47_205.jpg, IMG/left_2016_12_01_13_43_47_205.jpg, IMG/right_2016_12_01_13_43_47_205.jpg, 0, 0.9855326, 0, 30.18664
IMG/center_2016_12_01_13_43_47_308.jpg, IMG/left_2016_12_01_13_43_47_308.jpg, IMG/right_2016_12_01_13_43_47_308.jpg, 0, 0.9855326, 0, 30.18665
IMG/center_2016_12_01_13_43_47_410.jpg, IMG/left_2016_12_01_13_43_47_410.jpg, IMG/right_2016_12_01_13_43_47_410.jpg, 0, 0.9855326, 0, 30.18665
IMG/center_2016_12_01_13_43_47_512.jpg, IMG/left_2016_12_01_13_43_47_512.jpg, IMG/right_2016_12_01_13_43_47_512.jpg, 0, 0.9855326, 0, 30.18664
IMG/center_2016_12_01_13_43_47_613.jpg, IMG/left_2016_12_01_13_43_47_613.jpg, IMG/right_2016_12_01_13_43_47_613.jpg, 0.1574452, 0.9855326, 0, 30.18045
IMG/center_2016_12_01_13_43_47_713.jpg, IMG/left_2016_12_01_13_43_47_713.jpg, IMG/right_2016_12_01_13_43_47_713.jpg, 0.1574452, 0.9855326, 0, 30.18389
IMG/center_2016_12_01_13_43_47_815.jpg, IMG/left_2016_12_01_13_43_47_815.jpg, IMG/right_2016_12_01_13_43_47_815.jpg, 0.1574452, 0.9855326, 0, 30.18505
IMG/center_2016_12_01_13_43_47_916.jpg, IMG/left_2016_12_01_13_43_47_916.jpg, IMG/right_2016_12_01_13_43_47_916.jpg, 0.100034, 0.9855326, 0, 30.18715
IMG/center_2016_12_01_13_43_48_019.jpg, IMG/left_2016_12_01_13_43_48_019.jpg, IMG/right_2016_12_01_13_43_48_019.jpg, 0.0904655, 0.9855326, 0, 30.18701
IMG/center_2016_12_01_13_43_48_121.jpg, IMG/left_2016_12_01_13_43_48_121.jpg, IMG/right_2016_12_01_13_43_48_121.jpg, 0.05219137, 0.9855326, 0, 30.18707
IMG/center_2016_12_01_13_43_48_223.jpg, IMG/left_2016_12_01_13_43_48_223.jpg, IMG/right_2016_12_01_13_43_48_223.jpg, 0, 0.9855326, 0, 30.1865
IMG/center_2016_12_01_13_43_48_325.jpg, IMG/left_2016_12_01_13_43_48_325.jpg, IMG/right_2016_12_01_13_43_48_325.jpg, 0, 0.9855326, 0, 30.18662
IMG/center_2016_12_01_13_43_48_428.jpg, IMG/left_2016_12_01_13_43_48_428.jpg, IMG/right_2016_12_01_13_43_48_428.jpg, -0.08824026, 0.9855326, 0, 30.18472
IMG/center_2016_12_01_13_43_48_529.jpg, IMG/left_2016_12_01_13_43_48_529.jpg, IMG/right_2016_12_01_13_43_48_529.jpg, -0.08824026, 0.9855326, 0, 30.18574
IMG/center_2016_12_01_13_43_48_630.jpg, IMG/left_2016_12_01_13_43_48_630.jpg, IMG/right_2016_12_01_13_43_48_630.jpg, -0.08824026, 0.9855326, 0, 30.18605
IMG/center_2016_12_01_13_43_48_731.jpg, IMG/left_2016_12_01_13_43_48_731.jpg, IMG/right_2016_12_01_13_43_48_731.jpg, -0.08824026, 0.9855326, 0, 30.18626
IMG/center_2016_12_01_13_43_48_832.jpg, IMG/left_2016_12_01_13_43_48_832.jpg, IMG/right_2016_12_01_13_43_48_832.jpg, -0.08824026, 0.9855326, 0, 30.18639
IMG/center_2016_12_01_13_43_48_934.jpg, IMG/left_2016_12_01_13_43_48_934.jpg, IMG/right_2016_12_01_13_43_48_934.jpg, -0.08824026, 0.9855326, 0, 30.18643
IMG/center_2016_12_01_13_43_49_036.jpg, IMG/left_2016_12_01_13_43_49_036.jpg, IMG/right_2016_12_01_13_43_49_036.jpg, -0.107229, 0.9855326, 0, 30.18605
IMG/center_2016_12_01_13_43_49_138.jpg, IMG/left_2016_12_01_13_43_49_138.jpg, IMG/right_2016_12_01_13_43_49_138.jpg, -0.107229, 0.9855326, 0, 30.18622
IMG/center_2016_12_01_13_43_49_239.jpg, IMG/left_2016_12_01_13_43_49_239.jpg, IMG/right_2016_12_01_13_43_49_239.jpg, -0.08824026, 0.9855326, 0, 30.18665
IMG/center_2016_12_01_13_43_49_341.jpg, IMG/left_2016_12_01_13_43_49_341.jpg, IMG/right_2016_12_01_13_43_49_341.jpg, -0.05975719, 0.9855326, 0, 30.18677
IMG/center_2016_12_01_13_43_49_442.jpg, IMG/left_2016_12_01_13_43_49_442.jpg, IMG/right_2016_12_01_13_43_49_442.jpg, -0.05975719, 0.9855326, 0, 30.18671
IMG/center_2016_12_01_13_43_49_544.jpg, IMG/left_2016_12_01_13_43_49_544.jpg, IMG/right_2016_12_01_13_43_49_544.jpg, -0.05975719, 0.9855326, 0, 30.18672
IMG/center_2016_12_01_13_43_49_644.jpg, IMG/left_2016_12_01_13_43_49_644.jpg, IMG/right_2016_12_01_13_43_49_644.jpg, -0.05975719, 0.9855326, 0, 30.18658
IMG/center_2016_12_01_13_43_49_744.jpg, IMG/left_2016_12_01_13_43_49_744.jpg, IMG/right_2016_12_01_13_43_49_744.jpg, -0.05975719, 0.9855326, 0, 30.18657
IMG/center_2016_12_01_13_43_49_846.jpg, IMG/left_2016_12_01_13_43_49_846.jpg, IMG/right_2016_12_01_13_43_49_846.jpg, -0.05975719, 0.9855326, 0, 30.18659
IMG/center_2016_12_01_13_43_49_948.jpg, IMG/left_2016_12_01_13_43_49_948.jpg, IMG/right_2016_12_01_13_43_49_948.jpg, -0.05975719, 0.9855326, 0, 30.18661
IMG/center_2016_12_01_13_43_50_050.jpg, IMG/left_2016_12_01_13_43_50_050.jpg, IMG/right_2016_12_01_13_43_50_050.jpg, -0.05975719, 0.9855326, 0, 30.18655
IMG/center_2016_12_01_13_43_50_150.jpg, IMG/left_2016_12_01_13_43_50_150.jpg, IMG/right_2016_12_01_13_43_50_150.jpg, -0.05975719, 0.9855326, 0, 30.18671
IMG/center_2016_12_01_13_43_50_250.jpg, IMG/left_2016_12_01_13_43_50_250.jpg, IMG/right_2016_12_01_13_43_50_250.jpg, -0.05975719, 0.9855326, 0, 30.18656
IMG/center_2016_12_01_13_43_50_351.jpg, IMG/left_2016_12_01_13_43_50_351.jpg, IMG/right_2016_12_01_13_43_50_351.jpg, -0.05975719, 0.9855326, 0, 30.18652
IMG/center_2016_12_01_13_43_50_453.jpg, IMG/left_2016_12_01_13_43_50_453.jpg, IMG/right_2016_12_01_13_43_50_453.jpg, -0.05975719, 0.9855326, 0, 30.18656
IMG/center_2016_12_01_13_43_50_555.jpg, IMG/left_2016_12_01_13_43_50_555.jpg, IMG/right_2016_12_01_13_43_50_555.jpg, -0.05975719, 0.9855326, 0, 30.18684
IMG/center_2016_12_01_13_43_50_656.jpg, IMG/left_2016_12_01_13_43_50_656.jpg, IMG/right_2016_12_01_13_43_50_656.jpg, -0.05975719, 0.9855326, 0, 30.18659
